x,y,type,name
22.19305179,41.73759135,fast_food,Бамби 2
22.19685999,41.73795795,bar,Only Fools and Horses - Bar & Grill
20.96090634,41.98838453,restaurant,601
20.96082583,41.98813574,restaurant,600
20.96081418,41.98795877,restaurant,600
22.1813055,41.74802255,restaurant,Меана за Мерак
22.18368506,41.74743835,restaurant,Бисер Митре
22.1834691,41.7475759,restaurant,Ресторан Лонгуров
22.1845729,41.7472817,restaurant,Златна рипка
21.27048404,41.04109362,restaurant,Гамур
21.34056521,41.01736985,restaurant,Император
21.3905928,42.0440002,restaurant,Aktiva
21.33559661,41.0287374,cafe,Данте
21.33495685,41.03035465,restaurant,Грне
21.52714624,41.34501545,restaurant,Лаки
21.54860035,41.34339511,restaurant,Ресторан Липа ГА
21.54062715,41.34495605,restaurant,Жито Прилеп III
21.54999979,41.34920865,restaurant,Букефал (Кај Томе)
21.55500484,41.34660688,cafe,Ла Страда
21.55197545,41.34650155,restaurant,Букефал
21.55128842,41.34557015,bar,Арт Кафе - Апореа
21.5498995,41.34519145,restaurant,Гурман
21.55123569,41.34312577,restaurant,Златно Буренце
21.5510411,41.3429717,restaurant,Европска Скара
21.5490712,41.34347225,restaurant,Империјал
21.5481737,41.34274345,restaurant,Жито Прилеп 1
21.53926509,41.33830403,restaurant,Дониа
21.54754091,41.33754363,restaurant,Сонце ГА
21.55718913,41.34718912,restaurant,Македонска Куќа
21.56017914,41.34809748,restaurant,Касни Порасни
21.5672705,41.3504568,restaurant,Дион
21.43587758,42.01198493,restaurant,Golden Mili
21.42864825,42.0487648,restaurant,Imperial
21.55581164,41.34693695,restaurant,Лаки
21.41828649,41.99548424,restaurant,Ѓезме
21.418803,41.9986791,cafe,цреша бар
21.41873637,41.99902953,bar,цреша бар
21.4065102,42.00628045,restaurant,Барбакан
21.40663538,42.00637465,cafe,La Cafetaria
21.67787631,41.3706224,restaurant,Че
21.6779376,41.3704583,restaurant,Че
21.59064906,41.38422728,restaurant,Мир
21.40214667,41.9960393,restaurant,Македонска Куќа
21.54151898,41.3544851,restaurant,Бангкок Ориентал
21.54101301,41.3547217,restaurant,Панорама
21.53986945,41.3547089,restaurant,Хотел Салидда
21.4085865,42.004176,fast_food,Iva
21.43536398,42.00821148,restaurant,Dielli
21.40948495,41.9954379,restaurant,Фурна
21.40969882,41.99739755,restaurant,Сидро
21.47913725,42.0033525,restaurant,Гостилница Мерак
21.41216614,42.00482645,restaurant,4 Angeli
21.41074508,42.00603916,restaurant,Лира
21.40672623,42.00623325,restaurant,Bonimi
21.45731643,42.1140429,restaurant,квин рибник
21.4470613,42.17337915,restaurant,Hamza Brez
21.54178834,41.3341513,restaurant,Анита
21.540466,41.33933723,restaurant,Лав
21.42092515,42.00125357,restaurant,Гурмет
21.42147098,42.00140885,restaurant,Наџак
21.42207866,42.00214185,restaurant,Чамо
21.42200985,42.006134,restaurant,Уранија
21.42295696,42.0064522,bar,Маракана
21.40592315,42.01372655,restaurant,Ден и Ноќ
20.9704192,42.001684,restaurant,Arena
20.91908095,42.01108055,restaurant,Шар
20.8865121,42.0130612,restaurant,бачцло
21.42521967,41.99364805,bar,Saloon
21.42981864,41.9932494,cafe,Cafe Barcelona
21.4237388,41.9953323,restaurant,Ресторан 2 Златника
21.42429395,41.99713915,cafe,Излет
21.4234163,41.99739945,fast_food,7
21.42383021,41.99737745,fast_food,Like Gyros
21.42725107,41.99571355,restaurant,Ѕвезден Океан
21.42840055,41.99672908,pub,Custom Pub
21.43563511,42.00034889,pub,Пивница Стар град
21.71782748,42.13513363,fast_food,Максим
21.4190586,41.99242308,restaurant,Конструкта
21.42094245,41.99280735,cafe,My Space cafe
21.4379661,42.00115065,restaurant,Галерија 7
21.42355455,41.99740655,fast_food,7
21.42209352,41.99620235,restaurant,Дане
21.42209715,41.99692865,cafe,Кашмир Арт Кафе
21.42264461,41.99735685,restaurant,Керпич
21.42298059,41.99899742,restaurant,Мечос
21.42087445,42.00061105,pub,Стоби
21.42294473,41.9998185,bar,Krug
21.42461429,41.9978684,cafe,Љубов
21.42352316,41.99910328,cafe,Coffee Factory
21.42396887,41.99968945,restaurant,Sushi Ко
21.42362642,41.99986745,bar,Бастион
21.42412745,41.99983265,bar,C'est la vie
21.4242078,41.9999119,cafe,Manhattan Cafe
21.42430736,42.00002195,cafe,Juice Bar
21.42412909,42.00028165,bar,Деус
21.42433744,42.00065397,fast_food,Pepper
21.4384354,41.99683675,restaurant,Стара Куќа
21.46422471,41.98605449,cafe,Trend
21.71845068,42.13081542,restaurant,Mosha Mel
21.71875905,42.1307714,restaurant,Yard
21.42098685,41.99467605,cafe,Light Cafe
21.42125435,41.994706,cafe,Скандал
21.42220407,41.995115,restaurant,Ка
21.43924637,41.98274315,fast_food,Пицерија Ди Наполи
21.42962731,41.98912015,restaurant,Od Nas Za Vas
20.91833716,41.52115378,restaurant,House of Art
20.95156976,41.51715215,restaurant,Milenium
22.17877685,41.751555,restaurant,Ресторан Ваго
22.18997325,41.74394094,restaurant,ЗАКИ 1
22.18398342,41.7485141,restaurant,НЕЦКО 2
21.44661065,42.01114092,restaurant,Vesa
21.42710796,42.00072295,pub,Special Beer Bar COSY
21.42606673,42.00157786,restaurant,Sopotsko
21.42874335,42.00138936,restaurant,Жабаро
21.42581284,42.00349284,restaurant,Томче Софка
21.42241352,42.0013472,cafe,Синдикат
21.42224415,42.00165025,restaurant,Kancelarija
21.42228875,42.0021744,restaurant,Ganza
21.4223869,42.00227385,fast_food,Ganzoni
21.4097243,42.00961995,restaurant,Балканика
21.4194825,42.0012245,restaurant,Antica
21.41981151,42.00104315,restaurant,Skopski Merak
21.42029656,42.00091895,restaurant,Наша софра
21.42048406,42.00159005,restaurant,Дебар Маало
22.19119999,41.73735427,bar,Local Kitchen & Bar
21.45798665,42.00072185,restaurant,Смок
21.46223745,42.0030645,restaurant,Боними
21.41456934,42.00005995,restaurant,Бравос
21.39186715,42.0018539,restaurant,Ресторан 14
21.3924103,42.00170165,restaurant,Скара Бар
20.67339789,41.17519894,restaurant,Црвен Мак
20.67774221,41.17381012,cafe,Галеб
20.66895974,41.17257437,restaurant,Конак
20.66917059,41.17194479,bar,Версус
20.66820527,41.17180568,bar,Аквариус
20.67619823,41.17504291,cafe,Револушн
20.67514628,41.17494035,cafe,Албум / Наргиле
20.67588612,41.17411676,bar,Женска Плажа
20.6761793,41.17418395,restaurant,Женска Плажа
20.6761981,41.1747997,cafe,Адмирал
20.67618311,41.17487745,cafe,Синема
20.6762062,41.17494484,cafe,Стрит Кафе
20.67670245,41.17409295,cafe,Пливалиште
21.38633065,42.0055379,fast_food,Ренде
22.77081096,41.96597715,restaurant,Ресторан Македонија
22.773052,41.9642799,restaurant,Гостилница Кај Мите
21.58746175,41.9825664,restaurant,Rozenberg
21.41982235,41.98679284,restaurant,Корнер / Баба Цана
21.45989393,41.99796561,restaurant,Дојрана
21.43936436,41.98965135,restaurant,Кај Злате
21.43942939,41.9897235,restaurant,Амиго
21.4403079,41.98999165,restaurant,Калабалак
21.43693668,41.99013244,fast_food,Винчиторе Пица
21.4466299,41.9892137,restaurant,Рулет
21.44375181,42.00907663,ice_cream,Embeltorja- Слаткарница Bern
21.44524767,42.01173706,restaurant,Alba
21.44588825,42.01143808,restaurant,Erdi
21.4391941,41.98953225,restaurant,Ла Тана
21.40142545,42.0013528,restaurant,Restoran Olive
20.9012963,40.94452445,restaurant,мали рај
20.790248,41.11108879,restaurant,Kaнeo
21.37415572,41.97699834,restaurant,Св.Пантелејмон - Клет
20.67424641,41.17682027,restaurant,Драган и Јовче
20.6743721,41.176785,restaurant,Маива
20.67853125,41.17687365,restaurant,Ангела
20.67845526,41.17642157,restaurant,Антико
20.6782578,41.17626074,restaurant,Св. Никола
20.67633751,41.1758066,restaurant,13
20.67574246,41.17578026,restaurant,Буренце
20.6744981,41.17660055,restaurant,Бриони
20.6743728,41.17659421,restaurant,Св. Георгиј
20.6718638,41.17639115,restaurant,Оаза
20.65047239,41.15586751,bar,reception
21.3016377,41.9640751,restaurant,Kulla Alinea
20.79451804,41.11246652,restaurant,Дамар
20.79424763,41.11262597,restaurant,Света Софија
20.79401661,41.11248407,restaurant,Виа Сакра
20.67603935,41.17553118,cafe,Грифон
21.4448074,41.9728434,cafe,Гет Кафе
21.4385091,41.9787578,restaurant,Ресторан Кум
21.4440848,41.9754573,bar,Игротека Смајли
21.4438183,41.9768256,restaurant,Журнал
21.4444199,41.9768128,cafe,63
21.4455687,41.9710708,restaurant,Ресторан Трпеза
21.4456656,41.9732771,cafe,Bass Cafe
21.446234,41.9734649,cafe,Quatro Caffe
21.4456487,41.9775109,restaurant,Ексклузив
21.4212497,41.9495659,restaurant,Мулино Гарден
21.4093282,41.9748528,restaurant,бимекс
20.7206671,40.9030442,restaurant,Kashta
20.7208697,40.9031428,restaurant,Dallga
20.7212838,40.9031754,restaurant,Sirena
20.9144193,40.9390733,restaurant,Beach Bar Mystic
20.915975,40.9383195,bar,Beach Summer Club Bar Delirium
20.7819982,40.9615847,restaurant,St. Tropez
20.7824024,40.9617356,restaurant,Mermaid Terrace
20.7833664,40.9621226,restaurant,Saint Tropez
20.8146854,40.9671526,drinking_water,KORITA
20.9215793,40.8831747,restaurant,Restaurant Vasili
22.7736839,41.963414,restaurant,Gostilnica Zvon-Trejd
22.772658,41.9641901,restaurant,Ресторан Трла
22.7723271,41.965006,drinking_water,Фонтана
22.7727088,41.9645865,drinking_water,Фонтана
22.7710179,41.9653589,drinking_water,Фонтана
22.7714652,41.9655104,restaurant,Пицерија Палма
22.7725965,41.9663868,drinking_water,Фонтана
22.7729809,41.9663111,restaurant,Пицерија Iceberg
22.7733594,41.9652916,drinking_water,Фонтана
22.7742657,41.9654757,restaurant,Две Липи
22.7727421,41.9665628,restaurant,Антика
22.7732345,41.9664629,restaurant,Вигор
22.7738953,41.9665385,bar,Sky Coffee
22.7743723,41.9671309,restaurant,Кај Бубето
22.7756064,41.9663251,drinking_water,Фонтана
22.7756155,41.9667157,restaurant,Панорама
22.7757541,41.9669895,bar,Apolon
22.7757929,41.9669685,cafe,Apolon
22.775975,41.9670002,restaurant,Ресторан Либеро
22.7765278,41.9665702,fast_food,Анкет
22.7771972,41.9664561,fast_food,Сиан
22.7773156,41.9671248,biergarten,Валиум
22.7772992,41.9671423,cafe,Валиум
22.7773408,41.9671407,bar,Валиум
22.7774699,41.9661844,fast_food,Буцко - Бурекчилница
21.6186125,41.9371686,restaurant,Kaj Dzek
21.6274047,41.9608168,cafe,Cafe-inn
21.626938,41.9612516,fast_food,Burger King
21.6276146,41.9610488,cafe,Cakes & Bakes
22.4062744,41.9596507,restaurant,Градче
21.4727082,41.9650429,restaurant,Градина
21.0571809,40.9721129,restaurant,Proper
21.1624357,40.9075981,restaurant,Vila Raskrsnica
21.2993843,41.9502955,restaurant,Кањон Матка
21.2954889,41.9584413,cafe,Fresh
21.2952137,41.96002,restaurant,Fish Grill (Macedonian Cave Restaurant)
21.2961533,41.9610975,restaurant,Манастирска пештера
20.8636388,41.9439294,bar,Kafe te mullajni
20.927576,41.9386572,bar,Sinican
20.9266094,41.938956,drinking_water,Voda
20.9267987,41.9403239,cafe,Sharr 71
20.9268824,41.9405207,cafe,Cine 501
20.9270945,41.940898,fast_food,Max Doner
20.9262185,41.9420491,fast_food,Rinia 97
20.9277266,41.9427811,cafe,Mujo
20.9272881,41.9444009,restaurant,Restoran Elita
20.9284227,41.9445205,drinking_water,Voda za pienje
20.929929,41.9485098,restaurant,Niki
20.9398801,41.976507,restaurant,Nes Komerc
22.8186239,41.9752689,restaurant,Рибник Воденица
22.8201711,41.9759762,drinking_water,Fountain with natural water
22.8211477,41.9762515,drinking_water,Света вода
21.4565032,41.9729164,restaurant,Тарапана
21.4820381,41.9782792,restaurant,Ресторан Рагуза 919
21.4853971,41.9755946,restaurant,1 у 1 (Панда)
21.4059587,42.0015351,fast_food,Вили
21.4069546,42.0060914,restaurant,Bonimi
21.4082395,42.0051454,cafe,Cafeteria
21.4061819,42.0062605,bar,Minus Eden
21.4063144,42.0062651,restaurant,Барбакан
21.404147,42.0137478,cafe,Coffeeshop Company lounge
21.4100468,42.0127048,restaurant,Меана Б Јавор Мрзенци
21.4117168,42.0131608,restaurant,Фиш
21.4037096,42.0818924,restaurant,Ribimiluss
21.3979429,42.0034744,fast_food,Tripod King
21.3981384,42.0033204,cafe,Prikazna
21.398346,42.0034224,cafe,Fluid
21.3989291,42.000855,restaurant,Веки
21.3992299,42.0017742,restaurant,Фотка
21.3986642,42.0034137,restaurant,Thong Thai
21.3991821,42.0034483,cafe,Giovani
21.3994796,42.0030494,cafe,Sugarland
21.3999451,42.0031059,cafe,Мартини
21.3995191,42.0031464,restaurant,Енрико
21.3995909,42.0034064,restaurant,Ана Кристи
21.4000902,42.0029952,fast_food,Foodio
21.4002154,42.0030463,restaurant,Бабе
21.4001853,42.0031615,restaurant,Буре
21.4005479,42.0031488,fast_food,7
21.400699,42.0028979,fast_food,Жужу Бургер
21.4012616,42.0032708,fast_food,Magic
21.3970638,42.0038026,cafe,Led Zeppelin
21.3975417,42.0035286,restaurant,Старо Буре
21.4010837,42.0084895,restaurant,бед бунар
21.4020786,42.0065896,fast_food,Etna
21.3990452,42.0151641,cafe,Tonnis Bakeri
21.4014607,42.0162622,biergarten,ветер и магла бифе
21.3508185,42.0299906,restaurant,Meraklii
21.3418406,42.0433297,cafe,Makreshanki
21.3462963,42.0464013,restaurant,Restoran Tomi
21.4378942,42.0131776,cafe,Te Flladi
21.3679919,41.9953546,restaurant,Вила Веранда
21.3602983,42.0110921,bar,КАМИН КАМА
21.3678533,42.0084679,restaurant,Ubac
21.3688665,42.0078535,bar,Hazard Club
21.3695897,42.0078102,fast_food,Пинк
21.4318165,41.9944177,fast_food,BubbleWaffle's
21.4319604,41.9947506,restaurant,Destan
21.4317257,41.9950911,restaurant,Ла Тераца
21.4324491,41.9950653,cafe,Up Cafe
21.4342799,41.9943261,restaurant,Кај Џино
21.4315704,41.9953933,restaurant,Пелистер
21.4320378,41.9957057,pub,Колектив
21.4330712,41.9958677,cafe,Telekom Trend Lounge Bar
21.4335119,41.995703,restaurant,Дион
21.4340509,41.9955386,bar,Етно-бар
21.4342829,41.9954679,pub,Даблинер
21.4341686,41.9955027,pub,Ало ало
21.4338587,41.9955972,restaurant,Соул кичен
21.4352156,41.9951834,pub,Карпе дием
21.4355402,41.9949989,restaurant,Амика
21.4355937,41.9950681,pub,Ирски паб Св. Патрик
21.4343506,41.9954474,pub,Casa Cubana
21.4347685,41.9953199,restaurant,Бела виста
21.4348936,41.9952816,fast_food,Ла Пуерта
21.4350117,41.9952456,restaurant,Плаза де Торос
21.4343571,41.9973371,pub,Lounge Bar Divan
21.434577,41.9973163,restaurant,Sky ресторанот
21.4349757,41.9974686,pub,Lounge Bar Divan
21.4358564,41.9993401,bar,Менада
21.4368849,41.999241,cafe,Old Town
21.4355402,41.9994953,restaurant,Австриска палта
21.4361151,41.9995917,restaurant,СНОШТИ МИНАВ
21.436081,41.9996701,restaurant,Destan
21.4362086,41.9996644,restaurant,Kaj Гоце
21.4362461,41.9996618,restaurant,Kaj Serdarot
21.4363148,41.9996587,bar,tavce gravce
21.4358296,41.9998288,bar,Rakija Bar
21.4358699,42.0000003,cafe,Nargile Cafe
21.4366103,41.9994358,cafe,Clique Bar
21.4366123,41.9995926,restaurant,кај сердарот
21.4366005,42.0000179,restaurant,Пивница АН
21.4367578,41.9999897,bar,beer cafe
21.4361778,42.0002555,cafe,k8
21.4369808,42.0001669,bar,Клуб Капан Ан
21.4367576,42.0003099,restaurant,Туpиcт
21.4371953,42.0002786,restaurant,Pçela
21.4370632,42.0017629,cafe,Cafe Old Bazaar
21.4375923,42.0011325,cafe,Shisha
21.4376398,42.0013523,biergarten,Ла кања
21.4378235,42.001291,bar,Syri
22.2011852,41.7471233,restaurant,Кафе Канал 77
22.4104385,41.9172558,restaurant,Aquarium
22.4105645,41.9172318,cafe,Avangard Cafe
22.4105591,41.9174015,cafe,Klasic Cafe
22.4105671,41.9173176,cafe,Cinema Cafe
22.4105189,41.9175052,cafe,Uni Pub Cafe
22.410527,41.917611,cafe,Pacadili Cafe
22.4104224,41.9176668,restaurant,Капри
22.4107281,41.9176649,cafe,Delikates Cafe
22.4102588,41.918076,restaurant,Balkanlux
22.4101783,41.9187207,restaurant,Bakery Kamel
22.4126749,41.9153295,restaurant,Пролет
22.5058453,41.886544,cafe,Pancir Cafe
22.50587,41.8865523,cafe,Панцир Кафе
22.5103667,41.8881131,bar,Bife Mal Minhen
22.5114929,41.8903339,bar,Bife Mal Minhen
22.1937687,41.7376171,restaurant,Piaza Liberta
22.1942983,41.7382806,pub,Square pub
22.1928555,41.7390109,restaurant,Верона
22.1940792,41.7384717,fast_food,Хамби
22.1943429,41.7385085,cafe,Café Bar Illusion
22.1952544,41.7372052,cafe,Кафе-Бар Симбол
22.1956835,41.7382123,cafe,Сајбер
22.1957213,41.7388923,cafe,Нова Кафе
22.1957776,41.7389133,bar,Версај
22.1959414,41.738556,cafe,Кофи Лаб
22.1963608,41.7386743,fast_food,Стојанче Кубаската
22.1958272,41.7389273,bar,Кафе-Бар Марсеј
22.1958775,41.7389458,bar,Кафе бар Карма
22.1969715,41.7386184,fast_food,Зимбако
22.1966748,41.7388546,restaurant,Кебапчилница Тасе
22.1907365,41.7368287,restaurant,Ресторан Сан-Ремо
22.1921751,41.7368665,pub,Даблин
22.1901494,41.7371339,restaurant,Универзитетски Ресторант
22.1912175,41.7375045,restaurant,Classic Restaurant
22.1921152,41.7371987,cafe,Пијано Бар
22.1931278,41.7370336,restaurant,Наше Кино
22.1932005,41.7370604,cafe,Тафката
22.1933812,41.7371183,fast_food,JA-JA
22.1934589,41.7371381,fast_food,Bambi
22.1938869,41.73738,cafe,Vami Cafe 1
22.1892414,41.735564,drinking_water,Ашај Теќе чешма
20.8894257,41.2434073,restaurant,Dedo Dimo
21.0863428,41.2986459,restaurant,Рибник Бабино
22.2451062,41.6337365,restaurant,Рибник
22.2151154,41.7110243,drinking_water,Струмина Чешма
22.1922397,41.7382087,restaurant,Рома
22.1921774,41.7383603,restaurant,У Сокако
20.6439111,41.0505076,restaurant,Korca
20.8042407,41.0983462,bar,Ambrosia
20.8049971,41.0999773,bar,Kadmo Beach Club
20.8059198,41.1010587,bar,Cuba Libre Beach Club
20.8066006,41.1080463,bar,Pardise
20.8071883,41.1073742,cafe,Liquid
20.807528,41.1069789,restaurant,Ristorante Stazione
20.8039749,41.1104511,restaurant,Ла Бела
20.8052329,41.109536,restaurant,Royal View
20.8056768,41.1090118,pub,Irish Pub Dublin
20.8081755,41.1048119,fast_food,Big Pi
20.8148703,41.1028959,restaurant,Ресторан Биљанини Извори
20.8123651,41.1084477,restaurant,Restoran Gros
20.8157042,41.1259308,restaurant,Ресторан Панорама
20.847073,41.101833,drinking_water,Ponik
21.7686668,41.7098459,cafe,Дома
21.7870287,41.7138225,cafe,Kafe slatkarnica Turist
21.7753509,41.7170862,restaurant,Снупи
21.7775232,41.7176332,restaurant,Официрски
21.7777592,41.7176653,restaurant,Снупи
21.7788314,41.7177173,restaurant,Гостилница Сокаче
21.7828824,41.7176771,fast_food,Ројал
21.7829849,41.717722,cafe,Капри Кафе
21.7842383,41.7153245,restaurant,Сина Сала
21.7842139,41.7154688,restaurant,Розе Сала
21.7833196,41.717557,bar,Езе Бар
21.4591155,41.9191256,restaurant,Ресторан Бела
21.5712443,41.9150979,restaurant,Грин Вилиџ
21.9456465,41.8634014,restaurant,Мечкоеска Куќа - Пуже
21.6320595,41.5475438,restaurant,Рибник Ресторан Оморани
20.9685294,41.8333963,cafe,Алфа
20.9959598,41.8333192,drinking_water,Burimi
20.9743998,41.8377412,cafe,Боси
20.9772429,41.8411626,drinking_water,Burimiii
20.9734955,41.8453568,restaurant,Restaurant Oaza
20.978648,41.8450656,cafe,Рина
20.9467534,41.9158317,cafe,саранда
20.5881905,41.2401095,restaurant,Kurmičevica
20.5959852,41.2357204,restaurant,Via Ignatia
20.5887025,41.2397324,restaurant,Pectopahot
20.6798797,41.1742024,bar,Metropolis
20.6801971,41.176543,pub,Irish Pub The Harp
20.6762151,41.1769374,restaurant,Т'ГА ЗА ЈУГ
20.6763146,41.1776197,cafe,Leone
20.676795,41.1778398,restaurant,Bonaca
20.6790916,41.1783994,cafe,EMPIRE
20.6516188,41.2239348,restaurant,Grand restaurant
21.552257,41.3431784,restaurant,Стојче-Метропол
21.5498466,41.3456079,cafe,Pizza Bar Academy
21.5520655,41.3444724,restaurant,Александрија
21.5521929,41.344918,cafe,Шар
21.5536992,41.3453183,cafe,Ди Каприо
21.5539309,41.3452345,cafe,Вирус
21.5543097,41.3453989,restaurant,Пинк Пантер
21.553795,41.3460965,cafe,The Summer Gallery House Pub
21.5541527,41.3456817,cafe,Тејк Фајв
21.5543797,41.3460137,restaurant,Парадизо
21.5546262,41.3459768,restaurant,Каспер
21.5548409,41.346236,cafe,Alfa1
21.5551082,41.3462523,restaurant,Порта
21.5541674,41.3466009,cafe,Леоне
21.55497,41.346541,cafe,Kaffeine
21.5567739,41.3448994,restaurant,Spase
21.5554324,41.3459748,restaurant,Magic Food
21.555721,41.3468894,restaurant,Gostilnica AJ PO EDNA
21.556594,41.3463358,restaurant,Лидер
21.3885778,42.0229571,cafe,AvAv Dog Park
21.4080594,41.993167,restaurant,Два Елена
21.4099065,41.9953743,restaurant,Носталгија
21.4122694,41.9979155,restaurant,Топаз
21.4138028,41.9947703,bar,нола Бар
21.4140669,41.9947432,restaurant,Интермецо
21.4147832,41.9964357,pub,Дринкерс Парадајз
21.4150033,41.997012,pub,Конак
21.4127725,41.999411,cafe,Концепт37
21.4142706,42.0006556,fast_food,Fatness house
21.4149006,42.0005187,restaurant,Fitness house
21.415982,41.9985008,restaurant,Боеми
21.415006,42.0038265,cafe,The Gallery
21.4146731,42.0042809,cafe,Cafe Bela
21.4151255,42.0039722,cafe,MonAmi
21.415173,42.0040547,cafe,Жапон Кафе Бар
21.4159604,42.0047028,cafe,Бугати
21.3862677,42.004606,cafe,Ch2pter
20.8912406,41.7797343,ice_cream,gelateria AIDA --Baska
20.8363637,41.7653321,restaurant,Панорама
20.8375411,41.765046,restaurant,Burimi Tre
20.8459093,41.7704206,restaurant,Riben Restoran Bigor
20.8928941,41.5034917,restaurant,Фурна
20.8839683,41.5106535,restaurant,Рибен Ресторан Добреноец
20.8540545,41.6714481,fast_food,Стража
20.8544996,41.6714632,restaurant,Стража
21.3918782,41.9985413,fast_food,Лап Лап
21.3899358,42.0007595,fast_food,Вили - Лесковачка Скара
21.3871902,42.0039263,ice_cream,Палма
21.3878449,42.0038168,restaurant,Domino's
21.3926682,42.0028498,restaurant,Две капки
21.3909265,42.0041936,cafe,Trend Food Bar
21.3910004,42.0045421,restaurant,Brooklyn Lounge Bar
21.3931934,42.0044372,restaurant,Pizza Jakomo
21.3936186,42.0045887,restaurant,Срна
21.393778,42.004566,cafe,Krem
21.3963477,42.0026669,fast_food,Вегера
